DR_ID|DR_LoadTime|DR_Start|DR_End|DR_Current|CasNumber|IngredientName|MatchingStrategy|PercentofConfidence|DisclosureStatus|IsSand|SandMeshSize|SandQuality|IsResinCoated|IsArtificial
3781|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68155395|"amines, unsatd, alkyl, ethoxylated"|"NO CAS MATCH FOUND"||Disclosed|||||
3782|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68187177|"ammonium c6-c10 alcohol ethoxysulfate"|"NO CAS MATCH FOUND"||Disclosed|||||
3783|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68213241|"alcohols, c12-16, ethoxylated propoxylated"|"By CAS Number"|95|Disclosed|||||
3784|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1310583|"potassium hydroxde"|"NO CAS MATCH FOUND"||Disclosed|||||
3785|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1310583|"ptoassium hydroxide"|"NO CAS MATCH FOUND"||Disclosed|||||
3786|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|11138662|"polysaccharide"|"NO CAS MATCH FOUND"||Disclosed|||||
3787|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|111422|"diethanolamide"|"NO CAS MATCH FOUND"||Disclosed|||||
3788|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|111466|"2,2-oxydiethanol"|"NO CAS MATCH FOUND"||Disclosed|||||
3789|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|111762|"  2-butoxyethanol  "|"NO CAS MATCH FOUND"||Disclosed|||||
3790|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|111762|"2-butoxy-1-ethanol"|"NO CAS MATCH FOUND"||Disclosed|||||
3791|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|111762|"eb, ethylene glycol monobutyl ether"|"NO CAS MATCH FOUND"||Disclosed|||||
3792|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|111762|"ethylene gtycol monobutyl ether"|"NO CAS MATCH FOUND"||Disclosed|||||
3793|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|111762|"ethyleneglycol monobutyl ethere"|"NO CAS MATCH FOUND"||Disclosed|||||
3794|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|111773|"2-(2-methoxyethoxy)ethanol"|"NO CAS MATCH FOUND"||Disclosed|||||
3795|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|111875|"octanol"|"NO CAS MATCH FOUND"||Disclosed|||||
3796|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1120214|"c11 n-alkanes, mixed"|"NO CAS MATCH FOUND"||Disclosed|||||
3797|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1120214|"undecane"|"By CAS Number"|95|Disclosed|||||
3798|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1120403|"c-12 n-alkanes"|"NO CAS MATCH FOUND"||Disclosed|||||
3799|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|112345|"2-(2-butoxyethoxy)ethano|"|"NO CAS MATCH FOUND"||Disclosed|||||
3800|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|112403|"c-12"|"NO CAS MATCH FOUND"||Disclosed|||||
3801|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|112804|"oleic acid"|"NO CAS MATCH FOUND"||Disclosed|||||
3802|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|112926008|"slica gel"|"NO CAS MATCH FOUND"||Disclosed|||||
3803|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1169003|"methyl oxirane polymer with oxirane"|"NO CAS MATCH FOUND"||Disclosed|||||
3804|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|119368|"methyl salicylate"|"NO CAS MATCH FOUND"||Disclosed|||||
3805|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|121250209|"amonium chloride"|"NO CAS MATCH FOUND"||Disclosed|||||
3806|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|12125029|"ammonium chloride 12125-02-9"|"NO CAS MATCH FOUND"||Disclosed|||||
3807|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|12134666|"maghemite"|"NO CAS MATCH FOUND"||Disclosed|||||
3808|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|12174117|"hydrated aluminium- magnesium silicate (palygorskite)"|"NO CAS MATCH FOUND"||Disclosed|||||
3809|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|64743028|"c14 to c16 alpha olefins"|"NO CAS MATCH FOUND"||Disclosed|||||
3810|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|6474887|"naphtha ( petroleum) hydrotreated"|"NO CAS MATCH FOUND"||Disclosed|||||
3811|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|65|"nfidb:lp-65 mc"|"NO CAS MATCH FOUND"||Disclosed|||||
3812|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|65561|"methyl alcohol"|"NO CAS MATCH FOUND"||Disclosed|||||
3813|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|65997184|"frits, chemicals"|"By CAS Number"|95|Disclosed|||||
3814|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|66455149|"alcohol, c12-13, ethoxylated"|"NO CAS MATCH FOUND"||Disclosed|||||
3815|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|66455150|"alcohols, c10-14, ethoxylated"|"By CAS Number"|95|Disclosed|||||
3816|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67175|"ethanol"|"NO CAS MATCH FOUND"||Disclosed|||||
3817|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|12174117|"palygorskite (magnesium aluminum silicate)"|"NO CAS MATCH FOUND"||Disclosed|||||
3818|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|121838684|"bentonite, benzyl(hydrogenated tallow alkyl) dimethylammonium stearate complex"|"NO CAS MATCH FOUND"||Disclosed|||||
3819|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|122189|"benzyldimethylammonium chloride"|"NO CAS MATCH FOUND"||Disclosed|||||
3820|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|123911|"dioxane"|"NO CAS MATCH FOUND"||Disclosed|||||
3821|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|124685|"2-amino-2-methyl-1-propanal"|"NO CAS MATCH FOUND"||Disclosed|||||
3822|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1252600171|"poly(oxy(methyl-1,2-ethanediyl)-a-(2-amino methylethoxy)-phosphonomethylated, sodium salts"|"NO CAS MATCH FOUND"||Disclosed|||||
3823|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|126114|"tris(hydroxymethyl) nitromethane"|"NO CAS MATCH FOUND"||Disclosed|||||
3824|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|126924|"sodiurn-2-ethylhexyl sulfate"|"NO CAS MATCH FOUND"||Disclosed|||||
3825|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|127036242|"linear/branched alcohol ethoxylate (11eo)"|"NO CAS MATCH FOUND"||Disclosed|||||
3826|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|127087870|"4-nonylphenol, branched, ethoxylated"|"NO CAS MATCH FOUND"||Disclosed|||||
3827|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|127087870|"nonylphenol ethoxylated"|"NO CAS MATCH FOUND"||Disclosed|||||
3828|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|127087870|"poly (oxy-1,2-ethanediyl), .alpha.-(4-nonylphenyl)-.omega.-hydroxy-,branched"|"NO CAS MATCH FOUND"||Disclosed|||||
3829|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|127087870|"poly (oxy-1,2-ethanediyl), alpha-(4-nonyphenyl)-omega-hydroxy-branched"|"NO CAS MATCH FOUND"||Disclosed|||||
3830|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67261|"methyl alcohol"|"NO CAS MATCH FOUND"||Disclosed|||||
3831|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67481|"choline cholride"|"NO CAS MATCH FOUND"||Disclosed|||||
3832|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67481|"ethanaminium, 2-hydroxy-n,n,n-trimethyl, chloride"|"NO CAS MATCH FOUND"||Disclosed|||||
3833|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67481|"trimethyl ammonium chloride"|"NO CAS MATCH FOUND"||Disclosed|||||
3834|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67561|"alcohol ethoxylate surfactants"|"NO CAS MATCH FOUND"||Disclosed|||||
3835|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67561|"ethyl alcohol"|"NO CAS MATCH FOUND"||Disclosed|||||
3836|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67561|"mathanol"|"NO CAS MATCH FOUND"||Disclosed|||||
3837|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67561|"methanlol"|"NO CAS MATCH FOUND"||Disclosed|||||
3838|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|127087870|"poly (oxy-1,2-thanediyl),alpha-(4-nonylphnl)-omega-hydroxy-,branched"|"NO CAS MATCH FOUND"||Disclosed|||||
3839|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|127087870|"poly(oxy-1,1-ethanediyl), alpha-(4-nonylphenyl)-omega-hydroxy-,branched"|"NO CAS MATCH FOUND"||Disclosed|||||
3840|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|127087870|"poly(oxy-1,2-ethaediyl), alpha-(4-nonylphenyl)-omega-hydroxy-, branched"|"NO CAS MATCH FOUND"||Disclosed|||||
3841|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|127087870|"poly(oxy-1,2-ethanediyl), alpha-(4nonphenyl)-omega-hydroxy-, branched"|"NO CAS MATCH FOUND"||Disclosed|||||
3842|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|127087870|"poly(oxy-1,2-ethanediyl), alpha(4-nonylphenyl)-omega-hydroxy-, branched"|"NO CAS MATCH FOUND"||Disclosed|||||
3843|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67561|"methanol	"|"NO CAS MATCH FOUND"||Disclosed|||||
3844|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67561|"methanol/ isopropyl alcohol/ ethylene glycol"|"NO CAS MATCH FOUND"||Disclosed|||||
3845|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67561|"methyl  alcohol"|"NO CAS MATCH FOUND"||Disclosed|||||
3846|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67561|"methyl alcoholmethylethoxy)-phosphonomethylated,sodium salts"|"NO CAS MATCH FOUND"||Disclosed|||||
3847|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67561|"mthyl alcohol"|"NO CAS MATCH FOUND"||Disclosed|||||
3848|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|6756168551122|"methanol, alcohols, c 12-16, ethoxylated, propoxylated alcohol"|"NO CAS MATCH FOUND"||Disclosed|||||
3849|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67630|"isopropyl alcohol"|"NO CAS MATCH FOUND"||Disclosed|||||
3850|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67630|"acetylenic alcohol"|"NO CAS MATCH FOUND"||Disclosed|||||
3851|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|127087870|"poly(oxy-1,2-ethanediyl),alpha-(4-nonylphenyl)-omega-hydroxy-, branched"|"NO CAS MATCH FOUND"||Disclosed|||||
3852|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|127087870|"poly(oxy-1,2-ethanediyl),-omega-hydroxy-,branched"|"NO CAS MATCH FOUND"||Disclosed|||||
3853|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|127087870|"poly(oxy-1,2-ethanedryl),alpha-(4nonylphenyl)-omega-hydroxy-branched"|"NO CAS MATCH FOUND"||Disclosed|||||
3854|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|127087870|"poly(oxy-1,-ethanediyl),alpha(4-nonylphenyl)-omega-hydroxy-branched)"|"NO CAS MATCH FOUND"||Disclosed|||||
3855|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|128030|"potassium dimethyldithiocarbamate"|"NO CAS MATCH FOUND"||Disclosed|||||
3856|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|129828360|"oraganophosphonate"|"NO CAS MATCH FOUND"||Disclosed|||||
3857|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67630|"is0propanol"|"NO CAS MATCH FOUND"||Disclosed|||||
3858|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67630|"isopropanl"|"NO CAS MATCH FOUND"||Disclosed|||||
3859|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67630|"isopropyl alcohol/citrus terpennes"|"NO CAS MATCH FOUND"||Disclosed|||||
3860|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67630|"isoprppyl alcohol (ipa)"|"NO CAS MATCH FOUND"||Disclosed|||||
3861|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67630|"lsopropa nal"|"NO CAS MATCH FOUND"||Disclosed|||||
3862|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67630|"propan-2-ol; isopropanol"|"NO CAS MATCH FOUND"||Disclosed|||||
3863|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67632|"isopropyl alcohol"|"NO CAS MATCH FOUND"||Disclosed|||||
3864|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67762383|"silicone polyether copolymer"|"NO CAS MATCH FOUND"||Disclosed|Y||||
3865|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68002971|"a1c0h015 (c10-c16). eth0xy1ated"|"NO CAS MATCH FOUND"||Disclosed|||||
3866|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68002971|"alcohols (c10-16), ethoxylated"|"NO CAS MATCH FOUND"||Disclosed|||||
3867|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68002971|"alcohols (c6-c10),  ethoxylated"|"NO CAS MATCH FOUND"||Disclosed|||||
3868|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68002971|"c-10-16"|"NO CAS MATCH FOUND"||Disclosed|||||
3869|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68037058|"poly(oxy-1,2-ethanediyl), ?-sulfo-?-(hexyloxy)-, c6-10-alkyl ethers, ammonium salts"|"NO CAS MATCH FOUND"||Disclosed|||||
3870|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68122|"dimehtylformamide"|"NO CAS MATCH FOUND"||Disclosed|||||
3871|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68122|"n,n-dimethyl formarride"|"NO CAS MATCH FOUND"||Disclosed|||||
3872|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68130154|"carboxymethyl-hydoxproyl guar"|"NO CAS MATCH FOUND"||Disclosed|||||
3873|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1300727|"sodium xylene sulphonate"|"NO CAS MATCH FOUND"||Disclosed|||||
3874|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1302745|"aluminum oxide, corundum"|"NO CAS MATCH FOUND"||Disclosed|||||Y
3875|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1302938|"mullite (aluminum silicate)"|"NO CAS MATCH FOUND"||Disclosed|||||Y
3876|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1303964|"borax"|"NO CAS MATCH FOUND"||Disclosed|||||
3877|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1303964|"sodium tetraborate"|"NO CAS MATCH FOUND"||Disclosed|||||
3878|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1305788|"calcium oxide"|"NO CAS MATCH FOUND"||Disclosed|||||
3879|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1309371|"ferric oxide"|"NO CAS MATCH FOUND"||Disclosed|||||
3880|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1310573|"potassium hydroxide"|"NO CAS MATCH FOUND"||Disclosed|||||
3881|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68131395|"alcohol ethoxyl surfactants"|"NO CAS MATCH FOUND"||Disclosed|||||
3882|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68131408|"alcohols, c11-15-secondary, ethoxylated"|"By CAS Number"|95|Disclosed|||||
3883|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68131726|"polyphosphoric acids, esters with triethanolamine, sodium salts"|"By CAS Number"|95|Disclosed|||||
3884|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68139300|"cocoamidopropyl hydroxysultaine"|"NO CAS MATCH FOUND"||Disclosed|||||
3885|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68155099|"coco-amido-propylamine oxide"|"NO CAS MATCH FOUND"||Disclosed|||||
3886|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68155395|"amines, unsaturated alkyl, ethoxylated"|"NO CAS MATCH FOUND"||Disclosed|||||
3887|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68187633|"quaternary ammonium chloride"|"NO CAS MATCH FOUND"||Disclosed|||||
3888|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1310583|"potassium chloride"|"NO CAS MATCH FOUND"||Disclosed|||||
3889|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1310583|"potassium hydrozide"|"NO CAS MATCH FOUND"||Disclosed|||||
3890|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67630|"isopopyl alcohol mixture (ipa)"|"NO CAS MATCH FOUND"||Disclosed|||||
3891|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67630|"isopropyl"|"NO CAS MATCH FOUND"||Disclosed|||||
3892|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67630|"isopropynol"|"NO CAS MATCH FOUND"||Disclosed|||||
3893|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67630|"ispropyl alcohol"|"NO CAS MATCH FOUND"||Disclosed|||||
3894|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67630|"propan-2-o"|"NO CAS MATCH FOUND"||Disclosed|||||
3895|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67630|"sopropa nol"|"NO CAS MATCH FOUND"||Disclosed|||||
3896|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67651|"methanol"|"NO CAS MATCH FOUND"||Disclosed|||||
3897|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|67762907|"siloxanes and silicones, di-me, reaction propducts with silica"|"NO CAS MATCH FOUND"||Disclosed|||||
3898|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68002971|"alchols, ethoxylated"|"NO CAS MATCH FOUND"||Disclosed|||||
3899|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68002971|"alcohols (c10-c-16) ethocylated"|"NO CAS MATCH FOUND"||Disclosed|||||
3900|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68002971|"alcohols(c6-c10), ethoxlated"|"NO CAS MATCH FOUND"||Disclosed|||||
3901|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68002971|"c10-c16 alcohols ethoxylated"|"NO CAS MATCH FOUND"||Disclosed|||||
3902|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68111|"thioglycolic acid"|"NO CAS MATCH FOUND"||Disclosed|||||
3903|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68122|"dimeththylformamide"|"NO CAS MATCH FOUND"||Disclosed|||||
3904|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68123182|"crosslinked po/eo block polymer"|"NO CAS MATCH FOUND"||Disclosed|||||
3905|2016-08-05 22:27:18.7033561|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68130154|"guar gum, carboxymethyl 2-hydroxypropyl ether, sodium salt"|"By CAS Number"|95|Disclosed|||||
3906|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1302745|"aluminum oxide / corundum"|"NO CAS MATCH FOUND"||Disclosed|||||Y
3907|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1302789|"bentonite clay"|"NO CAS MATCH FOUND"||Disclosed|||||
3908|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1302939|"mullite"|"NO CAS MATCH FOUND"||Disclosed|||||Y
3909|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1303964|"polyol mixture"|"NO CAS MATCH FOUND"||Disclosed|||||
3910|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1305620|"hydrated lime - ts"|"NO CAS MATCH FOUND"||Disclosed|||||
3911|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1305799|"calcium peroxide"|"NO CAS MATCH FOUND"||Disclosed|||||
3912|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1309374|"iron oxide"|"NO CAS MATCH FOUND"||Disclosed|||||
3913|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|1310583|"potasium hydroxide"|"NO CAS MATCH FOUND"||Disclosed|||||
3914|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68131395|"alcohols, c12-15 linear, ethoxylated"|"NO CAS MATCH FOUND"||Disclosed|||||
3915|2016-07-01 13:34:25.1001891|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|68131715|"polyphosphoric acids, ester with triethanol"|"NO CAS MATCH FOUND"||Disclosed|||||
