DR_ID|DR_LoadTime|DR_Start|DR_End|DR_Current|SupplierName|SupplierCategory
827|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sargent/unimin"|
828|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"scale inhibitor"|
829|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"scalesorb 7"|
830|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"schlumberger"|"OilField Services"
831|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sciencelab"|"NULL"
832|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"scout energy partners"|
833|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sdx resources"|"NULL"
834|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sea pacific"|"Proppant"
835|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"searles valley mineral"|
836|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"seeco"|"Proppant"
837|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"seidler oil & gas"|
838|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"select"|
839|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"seneca resources"|"Oil Company"
840|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sequitur"|
841|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"servco"|
842|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"services"|
843|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"services company, usa"|
844|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ses"|
845|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"seven trent services"|"NULL"
846|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sg interests"|
847|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"shack energy services"|"Pressure Pumping"
848|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"shawnee city water"|
849|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"shell"|"Oil Company"
850|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sheridan"|"NULL"
851|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sherman williams"|
852|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"shrieve chemical"|"Chemical Company"
853|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sierra frac sand, llc"|"Proppant"
854|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sigma aldrich"|"NULL"
855|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"silica quartz"|
856|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"silver hill energy partners, llc"|
857|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"silver oak energy, llc"|
858|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"silverback exploration"|
859|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"singletree resources"|
860|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sinterlite bauxite"|"NULL"
861|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sintex minerals services"|"Proppant"
862|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"skyhawk"|
863|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"skyline chemical incorporated"|
864|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"skylkine chemical corp."|
865|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"slawson exploration company"|"Oil Company"
866|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"slb"|
867|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sm energy"|"Oil Company"
868|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"smart chemical"|"Chemical Company"
869|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"snf inc"|"Chemical Company"
870|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"snyder brothers inc"|
871|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"soane energy"|"Chemical Company"
872|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"solenis"|"Chemical Company"
873|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"solnexus"|
874|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"solvay usa inc."|
875|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"solvchem"|
876|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"solvent composite systems (scs)"|
877|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"southern filter media"|"Proppant"
878|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"southwestern chemicals"|
879|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"southwestern energy"|
880|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"spc"|
881|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"special products"|
882|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"specialty"|
883|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"spectrum tracer"|"NULL"
884|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"spess farms"|
885|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sps"|"NULL"
886|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"square mile energy"|
887|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"stasmeu well service"|
888|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"statoil"|"Oil Company"
889|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"stellar energy"|"NULL"
890|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"stephens production co"|"Oil Company"
891|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sterling oilfield solutions"|"OilField Services"
892|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"steubenville"|"NULL"
893|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"steve strba consulting inc"|
894|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"stim oil"|
895|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"stingray pressure pumping"|"Pressure Pumping"
896|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"stonegate production company, llc"|
897|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"stout energy"|"NULL"
898|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"stroud"|
899|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sts"|
900|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sumitomo"|
901|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"summit petroleum"|"Oil Company"
902|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sun drilling products"|
903|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sunbelt"|
904|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"sundance energy"|"Oil Company"
905|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"super dc, 20/40"|
906|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"superior silica sands"|"Proppant"
907|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"superior well services"|"OilField Services"
908|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"surfactant"|
909|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"surge energy"|
910|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"swift energy company"|"Oil Company"
911|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"swire oilfield"|"NULL"
912|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"swn well services"|"Pressure Pumping"
913|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"synergy liquid"|"Water Management"
914|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"synoil"|"NULL"
915|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tacor"|
916|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"talisman energy"|
917|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tall city operations llc"|
918|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tanmar"|
919|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tao ceramics"|"Proppant"
920|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tarquiin"|
921|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"taylor frac"|
922|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tbc-brinadd"|"NULL"
923|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"team co2"|
924|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tech management"|
925|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tech mgmt."|
926|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"technologies"|
927|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"technology"|
928|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tellus"|"Proppant"
929|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tema oil and gas"|
930|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"termo"|
931|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"terra energy corporation"|
932|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"terra services"|"NULL"
933|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"territory resources"|
934|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tes"|
935|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tetra chemical"|
936|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tetra technologies, inc."|
937|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tetris"|
938|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"texas american resources"|"Oil Company"
939|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"texas energy"|
940|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"texas gathering"|
941|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"texas secondary oil corp."|
942|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"texas speciality sands"|"Proppant"
943|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"texland petroleum"|"Oil Company"
944|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"texstar"|
945|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tga"|
946|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"thatcher company"|
947|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"third party/private"|
948|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"thomas petroleum"|
949|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"three rivers"|"Oil Company"
950|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"three sands oil"|
951|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tidewater logistics"|
952|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tightrock"|
953|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"timco"|
954|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"titan"|
955|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tmr"|
956|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tops well services"|
957|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"torqued up"|"NULL"
958|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tracerco"|
959|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tradition resources llc"|
960|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"trail ridge e&p"|
961|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"trey resouces"|"Oil Company"
962|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"triad energy"|
963|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"triangle petroleum"|"Oil Company"
964|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tri-c"|
965|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"trican well services"|"OilField Services"
966|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"trilogy operating"|"NULL"
967|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"trinity"|
968|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"triumph"|
969|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tru"|
970|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"true oil"|
971|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"truevine operating, llc"|
972|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tss"|
973|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ttsi"|
974|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tucker energy services (tes)"|
975|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tucson embedded system"|
976|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"tx am res"|
977|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"u.s. silica"|"Proppant"
978|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"u.s. water"|
979|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"u.s. well services, llc"|"Pressure Pumping"
980|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"uc1,od1"|
981|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"uds"|
982|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ultra tech international"|
983|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ultrablend"|
984|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"unibar"|
985|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"unimin corp"|
986|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"unimin corporation"|"Proppant"
987|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"union oil"|
988|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"united salt corporation"|
989|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"unitex oil & gas"|
990|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"univar"|"NULL"
991|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"univeral"|
992|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"universal bacteria specialist"|
993|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"universal pressure pumping"|"Pressure Pumping"
994|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"universal well services"|"Pressure Pumping"
995|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"upland resources"|
996|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ursa resources group, llc."|
997|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"us energy development corp."|
998|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"us well services"|
999|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"uss- san antonio"|
1000|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"valence operating company"|
1001|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"valley solvents"|"Chemical Company"
1002|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"valpoint"|"NULL"
1003|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"vanguard operating, llc"|
1004|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"vantage"|"Oil Company"
1005|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"variable"|
1006|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"various"|
1007|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"venado"|
1008|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"veritas energy"|"NULL"
1009|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"vernado oil and gas"|
1010|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"vertex"|"Proppant"
1011|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"v-f petroleum inc."|
1012|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"viceroy"|
1013|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"v-tech"|"Proppant"
1014|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"vulcan materials"|
1015|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"w"|
1016|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"w&t offshore"|"Proppant"
1017|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wade co"|
1018|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wadeco specialties"|"NULL"
1019|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wagon wheel operating-jenks"|
1020|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wallace acid frac"|"OilField Services"
1021|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"walsh"|
1022|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"walter energy"|
1023|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wanli"|"Proppant"
1024|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wapiti energy llc"|
1025|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"ward petroleum"|"Oil Company"
1026|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"warrior"|"Proppant"
1027|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"water"|
1028|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"water mark technologies"|"Water Management"
1029|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"water rescue service"|"Water Management"
1030|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"water rescue solutions"|
1031|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"water science tech"|
1032|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"water transfer"|
1033|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"wct operating"|
1034|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"weatherford"|"OilField Services"
1035|2016-07-01 13:34:23.4849207|1900-01-01 00:00:00.0000000|9999-12-31 23:59:59.9999999|True|"well services ltd."|
